LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff80	1.5637606733948408e-07	5.824504135867852
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff80	1.5326865079248905e-07	5.708762892097189
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
SURF_Eff70	2.235377931015566e-07	8.326061798294385
LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff70	2.235377931015566e-07	8.326061798294385
SURF_Eff80	1.5326865079248905e-07	5.708762892097189
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff70	2.235377931015566e-07	8.326061798294385
SURF_Eff80	1.5326865079248905e-07	5.708762892097189
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff70	2.235377931015566e-07	8.326061798294385
SURF_Eff80	1.5326865079248905e-07	5.708762892097189
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
WIPP_Eff70	-0.00027754472529240167	-10337.645829424999
LNGS_Eff70	1.8188192811496053e-06	67.7451518361417
LNGS_Eff80	1.013982627925199e-06	37.76758240905868
SURF_Eff70	2.235377931015566e-07	8.326061798294385
SURF_Eff80	1.5326865079248905e-07	5.708762892097189
SNOLAB_Eff70	1.8193582994884675e-08	0.6776522853072436
SNOLAB_Eff80	1.2067081620076432e-08	0.44945986940191845
WIPP_Eff70	1.1435297907011896e-05	425.9279638339799
