energy,events
1.0678983647861624, 1.4194654745800053
1.174654877854139, 1.4194654745800053
1.2920837109276957, 1.4194654745800053
1.42125176298122, 1.4194654745800053
1.5633325895943146, 1.4194654745800053
1.7196170652841325, 1.4194654745800053
1.8915251117382363, 1.4194654745800053
2.0806185985047656, 1.4194654745800053
2.288615533349054, 1.4194654745800053
2.517405671203115, 1.4194654745800053
2.7690676835229944, 1.4194654745800053
3.0458880440460945, 1.4270773933794105
3.3503818025349137, 1.4270773933794105
3.6853154352469097, 1.4270773933794105
4.053731979738327, 1.4270773933794105
4.458978682364065, 1.4270773933794105
4.904737409664815, 1.4270773933794105
5.395058099943918, 1.4270773933794105
5.934395558958088, 1.4270773933794105
6.5276499340289895, 1.4270773933794105
7.180211234302999, 1.4270773933794105
7.8980083016476925, 1.4270773933794105
8.68756267710989, 1.4270773933794105
9.556047852338587, 1.4270773933794105
10.511354444301277, 1.4270773933794105
11.562161885438142, 1.4270773933794105
12.718017280594589, 1.4270773933794105
13.989422147186394, 1.4270773933794105
15.387927826674543, 1.4333356784071734
16.926240434210378, 1.4347301312820968
18.618336299970355, 1.4368243546784951
20.47958895102183, 1.4424239071815148
22.526908787413127, 1.4424239071815148
24.77889672151411, 1.4424239071815148
27.256013176496303, 1.4424239071815148
29.980763979387746, 1.4424239071815148
32.97790483763258, 1.4501589411449405
36.27466625692566, 1.455102818139269
39.9010009438127, 1.4579354544197667
43.88985594082965, 1.4579354544197667
48.277471966664656, 1.4600635497824508
53.10371268099535, 1.4664664918342114
58.412426865534805, 1.4736138098317648
64.25184681188087, 1.4736138098317648
70.67502653571887, 1.4750474481933857
77.74032379876961, 1.4844001552138968
85.51193031789187, 1.4894607672402898
94.06045497854905, 1.4887367677514785
103.46356535142426, 1.4750474481933857
113.80669334067875, 1.4600635497824508
125.18381137501558, 1.4452318615338848
137.69828619362997, 1.4305508372590432
151.4638179841126, 1.4160189464758544
166.6054734048364, 1.3989114252753492
183.26082187734903, 1.3766455618819577
201.58118547254477, 1.3494749577041814
221.7330137464527, 1.3157846868165963
243.89939601670292, 1.2637438506458123
268.2817248194467, 1.2108142221297855
295.10152566006496, 1.1522316946939657
324.6024696818466, 1.0551664262973166
353.97316037001906, 0.9431220060275559
384.333217157308, 0.8399794805237698
411.91037622394003, 0.744480358680081
432.0091195155659, 0.663495417426726
451.1304809212251, 0.5873277670602995
469.0622717585459, 0.519348164042926
481.41105234186, 0.4592367850149098
498.3832778764716, 0.4039169166107334
515.9538620033849, 0.3538387542659137
531.8355296723856, 0.30886613282343583
543.4780090195045, 0.2711761147385194
551.5401374992224, 0.23812774579569776
559.3987354267049, 0.20847422831675955
569.1741701151857, 0.17980063013280162
579.12042950758, 0.15534750224603505
589.2404987478122, 0.13422003268985894
597.2912540730536, 0.11493683956814463
604.7531546741983, 0.09685746176462823
608.2554983310874, 0.08915205256865048
611.9547912147755, 0.07811974843563396
617.2785570283237, 0.06841605942408396
621.57089694963, 0.054360353101885424
624.2687531582668, 0.026477690235718155
618.8846998671077, 0.011902482018501356

