energy,events
1.1514598022918183,0.006995724098370765
1.272270014402516,0.007132105456978034
1.3951701874793596,0.0073046263152904325
1.5532462446865822,0.00758467161777648
1.738593940434576,0.007974978566877865
1.921005781733961,0.00839161994941605
2.0575650233288325,0.008696662679877003
2.263156100938917,0.009201137811319957
2.557954787854396,0.009840429966966362
2.8693835433642003,0.01044019372499571
3.170436896517143,0.010921511267669723
3.419363391575268,0.011195884862036577
3.847282195589261,0.011497697071245283
4.407995091592672,0.011627519454823548
4.870478298508187,0.01165353528203686
5.294338143870517,0.01165353528203686
5.946105811931784,0.011670911497001632
6.605818333679927,0.011730184659397175
7.219883196317419,0.011884999179375896
8.020919622647373,0.012268231647066235
9.106931848763146,0.01293323295816711
10.339987382973266,0.01349066445308758
11.424850325190306,0.013644804832224721
12.419113105009313,0.013672787484448595
13.94798719047215,0.013672787484448595
15.495497795526052,0.013672787484448595
16.935931099117777,0.013650396777383186
18.814950101963596,0.013591542334985843
21.131193571762232,0.013561200021825778
22.845496931475743,0.013561200021825778
25.380174393994142,0.013525886258417797
28.50463993250781,0.013461550163406416
31.15437943797437,0.013439505380899707
34.2362455801746,0.013410501497941107
39.225924899656754,0.013442652423911723
44.53701589992612,0.013769897114681573
48.94272462700515,0.013706442427768823
52.91328487844921,0.013672787484448595
60.07760979447125,0.01356625236594302
66.02063144568139,0.013516820449421622
72.15778931652908,0.013417496699171128
81.04088533292901,0.013286199421242812
90.03226364315096,0.01316697256335132
98.40149918889693,0.013048815615912921
109.31901448831167,0.012891320016375276
122.77690048116108,0.012721501526106838
133.46172337996163,0.012562652015678322
147.4644172456968,0.012364573472142051
168.19176567465018,0.012066552275369444
191.83251505089393,0.011718829798286942
211.95942420299778,0.011409425107837035
232.43451960328503,0.01110956874270967
258.7698962816851,0.01069671869709257
293.8066856192975,0.010132146762983595
336.62683480087526,0.009258444893486205
375.334409674341,0.008565220339712696
414.71418615889553,0.008017528747816978
459.8269854361046,0.007446492215229082
485.3189747835099,0.007046577011897214
514.4028931640822,0.00651621266940565
537.049485334018,0.005779251296465953
572.2532473785959,0.005130014957734144
607.0055449356604,0.004480912167388811
635.1676121345919,0.004006153241347379
659.8310090157104,0.0035733891739034318
681.9380453065055,0.0032342966935317435
