energy,events
3.470545630130374, 0.0014473684210526317
4.597215515853833, 0.0014210526315789472
5.723885401577348, 0.001394736842105263
9.150839637319592, 0.0013771929824561405
13.731289232254937, 0.0013684210526315789
19.461881002199675, 0.0013640350877192984
25.19917914051183, 0.0013684210526315789
30.93647727882393, 0.0013728070175438596
36.673775417136085, 0.0013771929824561405
41.26763774880624, 0.0013859649122807019
45.85814689629268, 0.0013903508771929826
50.45200922796289, 0.001399122807017544
56.18930736627499, 0.0014035087719298247
61.92995868877085, 0.001412280701754386
67.67061001126672, 0.0014210526315789472
74.55805032458818, 0.0014298245614035089
83.74242180374483, 0.001442982456140351
91.78000429207572, 0.001456140350877193
100.96102258704866, 0.0014649122807017544
108.9986050753796, 0.0014780701754385965
120.47655453618756, 0.0014912280701754386
131.95450399699553, 0.0015043859649122807
143.4324534578035, 0.0015175438596491228
153.76026074360215, 0.0015263157894736842
165.23485702022634, 0.0015350877192982456
174.41587531519934, 0.001543859649122807
187.0372605826492, 0.0015526315789473684
198.5118568592735, 0.0015614035087719298
209.9797467675304, 0.0015614035087719298
219.15741187831958, 0.0015657894736842105
231.7754439615859, 0.0015701754385964912
246.68370084231987, 0.0015701754385964912
262.73874671387944, 0.0015701754385964912
284.5243843553838, 0.0015657894736842105
305.1598798218788, 0.001557017543859649
318.9146413434197, 0.0015482456140350877
333.81283867160244, 0.0015350877192982456
346.4208112023176, 0.0015263157894736842
361.3156553463168, 0.0015087719298245614
377.3572884811416, 0.0014912280701754386
392.2521326251408, 0.0014736842105263158
409.4338483824239, 0.0014473684210526317
426.6155641397071, 0.0014210526315789472
443.7939267128065, 0.0013903508771929826
463.2625140833735, 0.0013552631578947368
480.43417028810563, 0.0013157894736842107
501.0428402811308, 0.0012719298245614035
519.357932292505, 0.0012280701754385963
533.0925747089436, 0.001192982456140351
553.6945383336015, 0.0011403508771929824
570.8628413541499, 0.0010964912280701756
588.0277911905143, 0.0010482456140350877
602.9025162294114, 0.0010043859649122807
623.4977734857019, 0.000942982456140351
642.9495949353505, 0.0008859649122807019
655.5273888084124, 0.000837719298245614
671.5489028381351, 0.000793859649122807
686.4202746928484, 0.0007456140350877193
703.5818713450292, 0.0006929824561403512
721.8869038038521, 0.0006359649122807019
740.1919362626749, 0.0005789473684210528
755.0633081173883, 0.0005307017543859651
772.2249047695692, 0.0004780701754385965
788.243065615108, 0.00042982456140350884
803.117790654005, 0.00038596491228070186
819.1393046837276, 0.0003421052631578949
836.3042545200923, 0.0002938596491228072
854.6159933472824, 0.0002456140350877195
874.0745211652985, 0.00019736842105263185
895.8232737807822, 0.00014473684210526347
914.14171897634, 0.00010526315789473675
932.466870540265, 0.0000745614035087723
947.3583615000804, 0.000052631578947368376
973.7110359997854, 0.000021929824561403924
1000.0737700520414, 0.000004385964912281132
1016.1254627394172, 0

