energy,events
4.190499886538168, 0.046033273364929975
4.851777322185422, 0.046033273364929975
5.617406949393631, 0.046033273364929975
6.503855956209097, 0.046033273364929975
7.530190118001443, 0.046033273364929975
8.718483864808327, 0.046033273364929975
10.09429505892704, 0.046033273364929975
11.687214694285492, 0.046033273364929975
13.531503340545441, 0.046033273364929975
15.66682802059937, 0.046033273364929975
18.139115370247083, 0.046033273364929975
21.001539429839625, 0.046033273364929975
24.31566531334654, 0.046033273364929975
28.152773352919855, 0.046033273364929975
32.59539219870075, 0.046033273364929975
37.73907384783209, 0.04593017593117123
43.69444878006082, 0.04558818252674503
50.58960540185673, 0.04528256623002805
58.572844976212835, 0.04528256623002805
67.81587129125037, 0.04528256623002805
78.5174836711303, 0.04528256623002805
90.90785275867444, 0.044677466318324296
105.25347103337542, 0.04454410157021419
121.8628845407033, 0.0459645160613026
141.09332911093958, 0.049494439902480244
162.2740243079681, 0.0545283526297088
176.9503893254858, 0.0686802685066413
185.3954327822383, 0.08406295471844101
191.6732634344777, 0.10409632638485133
196.84824270591568, 0.13023543729997378
199.48789358201552, 0.1623810217003304
202.1629410491741, 0.19888657580185742
204.8738597605624, 0.24763755004005517
206.24292090003382, 0.304976920928262
210.96652770349155, 0.39545042236630035
213.2266858785078, 0.5261437403041493
216.80675530984502, 0.6742359160745548
218.98358519647607, 0.8383547754918591
224.89591482383892, 1.021216369850765
235.6291818212904, 1.3203625306018563
248.52442923155297, 1.5886473268771792
263.8770353160977, 1.8981343553081134
283.93511722430424, 2.2794399640552725
315.8632715144442, 2.7097289836985374
363.28013891731973, 3.2598321975421527
420.6071798883862, 3.341230873101389
486.9806543812322, 3.0273422569545856
552.6742521286083, 2.538289006936977
606.6863858439915, 2.1139726650752757
652.802430786195, 1.745455300941613
693.1293258197448, 1.4305555399063183
726.2092602579246, 1.171182731705476
755.8172331016317, 0.9588365867535121
780.3704140618395, 0.7671271900626153
802.5078714730752, 0.6339190188980218
818.7037970407096, 0.5392816569266158
840.8079502398423, 0.4415049583879351
863.5088926445658, 0.3457130567659324
886.8227369443243, 0.2576757196182929
898.7146511536757, 0.20107867835765145
910.7660308544622, 0.16327344089585727
922.9790144108276, 0.12899227137723526
927.0862946140487, 0.10190883455240805
941.6062453069529, 0.08067752807231111
956.3536062952605, 0.06171867702995448
954.2327829696683, 0.04956847754116011
954.2327829696683, 0.04136723389727265
954.2327829696683, 0.03452290901794791
954.2327829696683, 0.0288109968875653
954.2327829696683, 0.02404413664050603
954.2327829696683, 0.020065966791896702
954.2327829696683, 0.016745996303114807
954.2327829696683, 0.01397532424389248
952.1166628119701, 0.01128576857502657
960.6094042853415, 0.009894743113297976
