energy,events
1.0806245260055503,0.011775714232461848
1.1940027593914753,0.01195693398607217
1.3192765434486682,0.01220896803028737
1.4576939495356842,0.012587633913626682
1.6106339956279376,0.013079960215320258
1.7796203851286618,0.013708484781699852
1.9663366871445869,0.014447710701984988
2.172643109463601,0.015260868141907745
2.400595031339398,0.016131805727438848
2.6524634807205776,0.01703974873081401
2.930757759933742,0.017918520520352584
3.2382504452345677,0.018688832362948306
3.5780050092911644,0.01925412449555307
3.953406341795567,0.01957958261767542
4.36819447227262,0.019755403830785345
4.826501831058119,0.019770126671082404
5.3328944196680235,0.019770126671082404
5.892417300728855,0.019770126671082404
6.510644860674011,0.019821743072586148
7.193736345960715,0.020089335224758652
7.948497226101016,0.020704700038265755
8.782446994851341,0.021578707236993296
9.703894085046912,0.022447762165375067
10.722018643438707,0.02296365575460023
11.846963990198114,0.023100923887826842
13.089937674277197,0.023100923887826842
14.463323131414048,0.023092320641052457
15.98080305720382,0.022989331252481263
17.65749572437067,0.02291239075339338
19.510105602335248,0.02291239075339338
21.55708977966297,0.022784728393232267
23.818841847418103,0.02272539629087416
26.3178950754078,0.022657777337202478
29.079146905509745,0.02253992794273511
32.13010699865461,0.022439402169109175
35.50117130669299,0.02235597325392775
39.225924899656754,0.022431045286273297
43.34147656540639,0.022776242903993535
47.888828515197375,0.022742332536933405
52.91328487844921,0.02257353651075714
58.46490305644893,0.022389307532977427
64.5989924317122,0.022173519871052674
71.37666540151915,0.021927117140577705
78.86544622543416,0.02169153091538879
87.13994375260434,0.021394626584652493
96.28259473105197,0.021078218748130526
106.3844851043633,0.020751025473436328
117.54625747814907,0.020390898804280484
129.87911379713594,0.019984845011254682
143.50592322231182,0.01955043159236151
158.56244624562743,0.019061452148625438
175.19868723779956,0.018557032859645068
193.58038890431595,0.017978691452604542
211.00034354856115,0.017181559120525883
218.99471057352466,0.015347517784218754
221.3913202319799,0.013774001038644389
223.1384999064145,0.012240843546629885
224.83148218374276,0.01051891439717437
224.83148218374276,0.00964601249378057
226.88002473155237,0.00862316265834042
226.88002473155237,0.00787985483152235
226.26350981804305,0.0071606897701951494
227.91128486572393,0.006500180985177825
228.94723248820827,0.005927137243395908
228.94723248820827,0.005416224057805029
228.94723248820827,0.004949351067757364
228.32510022512042,0.004500539042112276
229.98788890550793,0.004093543767808959
231.0332755209725,0.003730480400642135
231.0332755209725,0.003408916794636547
230.40547472606238,0.003153598877784639
