0.9358023607216608, 1.6708101352460608e-44
0.9761747588103122, 1.8687431325249138e-44
1.0134509051048028, 2.0438205972436478e-44
1.053838443789025, 2.2352850081763168e-44
1.0879956273959994, 2.4722664927425803e-44
1.134605950859683, 2.703829862695262e-44
1.1936542735845057, 2.9903189486562555e-44
1.2464798115298659, 3.3072096122853827e-44
1.302416741864958, 3.657656372103545e-44
1.358361242497835, 4.0001649054080506e-44
1.4143057431307118, 4.3747464612855324e-44
1.4764730285430505, 4.784337688519522e-44
1.5355364918634438, 5.174014043051531e-44
1.597711347573568, 5.595389875127087e-44
1.6598862032836919, 6.051082891187835e-44
1.7251724513835476, 6.543842282967557e-44
1.7997853063548104, 7.156318285495222e-44
1.8899551232747291, 7.825846621916105e-44
1.973902155415185, 8.558133799879006e-44
2.048530150982019, 9.15173680412653e-44
2.1356037161077768, 9.786239922781112e-44
2.2133431040643416, 1.0464952956669517e-43
2.297305276800368, 1.1190581272238215e-43
2.3719408426649866, 1.183343713371924e-43
2.459014407790745, 1.265386640593807e-43
2.533649973655364, 1.3380782371388236e-43
2.6113969319097134, 1.414935820697657e-43
2.69226285285158, 1.4795265397741706e-43
2.7700173814037146, 1.54707656186709e-43
2.8664251236986655, 1.6543030080896995e-43
2.9535138294199936, 1.7297965308016244e-43
3.0436987869354826, 1.8497129232194942e-43
3.1370027071384876, 1.9558899913228453e-43
3.2427673374959887, 2.0222741502747594e-43
3.3671700410007337, 2.186664818914798e-43
3.491587885101049, 2.312022360418759e-43
3.566238591561237, 2.3906605631050267e-43
3.656438689672297, 2.499740068464816e-43
3.7497501801730873, 2.6137783579149776e-43
3.8368464561922004, 2.7026047305077524e-43
3.9270541246010455, 2.7944302850944095e-43
4.023477007491566, 2.921891986650382e-43
4.113677105602626, 3.055210173906794e-43
4.197669559529793, 3.1238610432998033e-43
4.281646872861392, 3.2664400935206016e-43
4.365639326788559, 3.33983731972636e-43
4.452735602807673, 3.453338004764521e-43
4.561604055257117, 3.610753606220267e-43
4.648707901574015, 3.691861848899669e-43
4.7482497471520535, 3.8172192352637255e-43
4.838457415560898, 3.946915697828292e-43
4.975335969815708, 4.080592015131554e-43
