0.005959887956266093 0.3904092928143288
0.006227098196841121 0.3495336651899247
0.006797996746278413 0.33818746720158965
0.007486618692932303 0.3236141274103397
0.00839091890474843 0.3096818487001344
0.009404448517263523 0.29964823339264557
0.011110005801255695 0.28678401793364783
0.012561676910487969 0.274443140855911
0.013956030334902092 0.2714904633695256
0.015505157798326261 0.26268870040362524
0.0176855694330186 0.25418837085613116
0.019996426029811082 0.24869582705514637
0.022808421917551835 0.24603572283347647
0.02556342542677358 0.24339380706762687
0.029158280180792532 0.24347080206638722
0.03325866111085196 0.24086658583928308
0.03860705432153815 0.24095294260522226
0.043270356785910034 0.24101900102222754
0.04723737049628342 0.2437533255041359
0.052022411036905844 0.25484848212687433
0.05679181053252742 0.27240795142381974
0.06145701019622441 0.28479539784426045
0.06421242147241957 0.30103515533745545
0.06709137099554116 0.3146978478613863
0.06421242147241957 0.3362746576282401
0.06092028196408787 0.3633231244350553
0.057292165538844135 0.3839435704605578
0.05629582532319764 0.41486130620254646
0.055804171747699666 0.4384622765433248
0.05294311909888718 0.4633570240703824
0.04892420863405022 0.4736403768072903
0.04682482796816013 0.4895826371425081
0.04177845553499328 0.489448452477126
0.03727593720314944 0.4947611660533209
0.033847282760735585 0.49464642179197943
0.03073399721760434 0.4945317041419533
0.027663349387387973 0.49440658795749554
0.025340169982148816 0.48886053834084703
0.022022019499873757 0.48869563678370015
0.022022019499873757 0.48869563678370015
0.01964867789993469 0.4831830841855801
0.01799857388692905 0.4777629352148935
0.015641763468322988 0.4776017770812643
0.014078987669434976 0.47222432190531977
0.013124876878995459 0.46180614438607315
0.01181356437951819 0.46168930774595324
0.01044834775844082 0.45647176493687697
0.009487304880762729 0.4563659006955325
0.008614659081176678 0.4512370609921177
0.0076862461003977455 0.4412353810715107
0.006979262351230246 0.42672346039141396
0.006449466771037627 0.412706230787821
0.005959887956266093 0.3904092928143288
